run_id	commit	artifact_dir	worktree_dirty	strategy_sha256	experiment_sha256	protocol_sha256	rationale_sha256	quick_config_sha256	iteration	score	gates_passed	gate_flags	subwindow_trade_counts	trade_count	net_return_contribution_concentration	cost_stress	net_return_sum	avg_trade_net	win_rate	profit_factor	gross_return_sum	cost_return_sum	complexity_count	status	best_status	continuation	stop_reason	elapsed_seconds	note
attempt-0057	f7a3702	results/autoresearch/attempt-0057	true	3a2d855c60eda3ff16a57f20ab828f2249950631ea850c7cadd385241fc6b266	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	c8a7988dd18362074fab26b20b1a456f15c0d6a530237add4043faaa1d66f425	da16f7604ef9e84811dee9ee62364e8cd666b0673b3a4daa8fd33544d53e3892	27cb0871b3856c7616436ee58c88414f232818c731449dcaaf74d6e17786ec26	57	0.17585527911292292	false	trade_floor=pass,subwindow_coverage=fail,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	281,108,51,11,104,58	613	0.5627769898773114	0.13770368250646492	1.1414093983683296	0.0018620055438308802	0.5742251223491027	1.8588213151463613	1.3594220593683295	0.22068000000000002	35	discard	unchanged	allowed		224.61387341699447	
attempt-0058	f7a3702	results/autoresearch/attempt-0058	true	1f10ddd98bf832de8312e4b7f61b25f468a08c5d2e0a439711838189d60b7ee3	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	c8a7988dd18362074fab26b20b1a456f15c0d6a530237add4043faaa1d66f425	4f2f47af397e46b642cde27854071778fff4fa0be0d161571c59380dfbb868e3	650cf9339ef8e6b99438547a8aed40cb7e33e40a6832c9b0677ca207f0d8d85c	58	0.16349903299647225	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	285,110,53,12,106,58	624	0.5587881176098962	0.12516587363132087	1.1338054668418032	0.0018169959404516077	0.5705128205128205	1.8335578184878563	1.355850259841803	0.22464	35	discard	unchanged	allowed		219.86136387498118	
attempt-0059	f7a3702	results/autoresearch/attempt-0059	true	d048ab5006dc41bad18eaab5c4afdd5ec68745c25acf853b581161bc4a00cd7e	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	c8a7988dd18362074fab26b20b1a456f15c0d6a530237add4043faaa1d66f425	1be79004883e2a9a9e7361ce6fb49b8b42756ee36e3d9ba87efd2eedca32e094	f80a8e6c53ac3b1bb248a9bc32ef9adc4ef2eb5402a7b437135c024d794352a5	59	0.17585527911292292	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	283,108,53,12,104,58	618	0.5601775506033929	0.13766472866819252	1.157419616146969	0.00187284727531872	0.5760517799352751	1.865952223468593	1.377281081146969	0.22248	35	keep	updated	allowed		219.44387879199348	
attempt-0060	f7a3702	results/autoresearch/attempt-0060	true	1eca1cc4a54f3514bc74c36ea850ada377263e9e2474194be62cbf202b9718ea	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	c8a7988dd18362074fab26b20b1a456f15c0d6a530237add4043faaa1d66f425	375e6909f475863d2b4a828ee9612a11d5f670a1f8b7cdb6b63872a51f61c47f	e5c434ee511bd242f9d7b626f0183e2abcec138eed6ff56bea3d406b2470bf41	60	0.17435991732392697	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	284,108,53,12,106,58	621	0.5594111366964747	0.1360614384879712	1.1550130208185092	0.0018599243491441372	0.5748792270531401	1.8616842304281378	1.375927944818509	0.22356	35	discard	unchanged	allowed		218.41831562499283	
attempt-0061	f7a3702	results/autoresearch/attempt-0061	true	4ef913fe6a2fd64c3d8e9115ac4e49f41bca3a875b64cf53d7e337e51d0fce3e	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	c8a7988dd18362074fab26b20b1a456f15c0d6a530237add4043faaa1d66f425	1f49d991900318a4f4926199392efcf00d30f5d98ad731d08915b821c25754bf	4fbcdd6725a4138259fa6f2ccb1f48287349b1106c95bc05611fbd8b9672c2b3	61	0.1443350345168973	false	trade_floor=pass,subwindow_coverage=fail,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	269,103,50,6,85,41	554	0.6542708707516957	0.10521283355520825	1.05345124190764	0.0019015365377394225	0.5703971119133574	1.8600910132651702	1.2496311689076398	0.19944	35	discard	unchanged	allowed		219.3882172910089	
attempt-0062	f7a3702	results/autoresearch/attempt-0062	true	475e9411f647d1d3d064501bbe1f5c73d0071a2337847bed75437b926c5b9c3a	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	c8a7988dd18362074fab26b20b1a456f15c0d6a530237add4043faaa1d66f425	c6195cbabf5957527d3d076156fb8884efc34791ad6490f29732b4cfb7c095ed	2ba45ca0517c355f61e4c8412e809f279e098baa12e3910bd1e1bfceeda8cccd	62	0.166732185034232	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	308,114,53,13,115,63	666	0.5455437555120858	0.13093933957150158	1.2207929354821727	0.001833022425648908	0.5705705705705706	1.8192001900086827	1.4577813164821727	0.23976000000000003	35	discard	unchanged	allowed		218.74750016600592	
attempt-0063	f7a3702	results/autoresearch/attempt-0063	true	46c4054637d055cbf2f2af5cba8a4e22a657d68dd2b7cdff0856bf85070d5c36	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	c8a7988dd18362074fab26b20b1a456f15c0d6a530237add4043faaa1d66f425	7d3c4946b0e32486b5c42d29344bb5f37d4b31ea87b00bd01663cfb2287086dc	a42d10b35b2e35421c8081e6683a4f4b750b78f1bdc864009788867cb7af2e3e	63	0.17585527911292292	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	283,108,53,12,104,58	618	0.5601775506033929	0.13766472866819252	1.157419616146969	0.00187284727531872	0.5760517799352751	1.865952223468593	1.377281081146969	0.22248	35	discard	unchanged	allowed		216.9469335830072	
attempt-0064	f7a3702	results/autoresearch/attempt-0064	true	ebd96a2911b8a9e9e56392ee198f4c0ea4bdf63a651d3297e28be84bd65093f9	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	c8a7988dd18362074fab26b20b1a456f15c0d6a530237add4043faaa1d66f425	ed5a2293e85a6200d3a2f8c0e77b87d9b22e9359e3c022649e668214745ac0eb	da47b23c62deda25d08b54498b3fd22bf81a50def1b4516019c241ce1d948e60	64	0.17585527911292292	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	283,108,53,12,104,58	618	0.5601775506033929	0.13766472866819252	1.157419616146969	0.00187284727531872	0.5760517799352751	1.865952223468593	1.377281081146969	0.22248	35	discard	unchanged	allowed		218.35734870799934	
attempt-0065	f7a3702	results/autoresearch/attempt-0065	true	22c180ce1574d6f08f5ba142f33c658838b1bae9b4c5a330c802cbca1b769f7b	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	c8a7988dd18362074fab26b20b1a456f15c0d6a530237add4043faaa1d66f425	c7e2b3c8e0b6641e1cf9a58a04c3858f2732d7cd10a96236312b231d4edbd602	a5f20a86b2c43735d5328a3e66798041b2853f44defcfa48f29fd09c9a80aa4f	65	0.12999423212840053	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	277,103,53,12,107,57	609	0.590362095547673	0.09227603613917396	1.0123983862226071	0.001662394722861424	0.5648604269293924	1.720312267628717	1.228310120222607	0.21924000000000002	35	discard	unchanged	allowed		220.06133387499722	
attempt-0066	f7a3702	results/autoresearch/attempt-0066	true	38fa4764578d08e21dc803076e224da60f61589605795a02c164bfcbe06a3092	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	73f07ab3afa8082807bd408378c79296e29b6952c7cd761f852f03c12db3b9f6	29800889b90f4a1cb44b669c2202c741454d2c62df7ee58d3f142feecf5d0fab	66	0.14003776624880385	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	272,108,53,12,104,56	605	0.5469954884483164	0.10003745118950884	1.0167094094697577	0.0016805114206111698	0.5702479338842975	1.7715256057350617	1.2320990924697577	0.21780000000000002	35	discard	unchanged	allowed		217.65892158297356	
attempt-0067	f7a3702	results/autoresearch/attempt-0067	true	00915b44f2069c13441beef52da7cb48c832e52c379f3a969450f8f3210b0fc5	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	e3ff75b735c71dec1f7629df402c646637b00b640d390680d3580273cf3e6012	df0ad43d4d3a1caffe1ba860268c98032d7bbf398d1eeed87c6ba66339602519	67	0.1643308710164582	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	281,108,53,12,104,58	616	0.5585862708282273	0.1255978159547196	1.1180352112270762	0.0018149922260179809	0.5746753246753247	1.8364858030497793	1.337177099227076	0.22176	35	discard	unchanged	allowed		215.71554279100383	
attempt-0068	f7a3702	results/autoresearch/attempt-0068	true	967ffa9a5625f2c8558e0339e75bcacf5d602ffa7d4ca831cbba5c150a4571cf	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	de2c3d9ec47468729bc6928fe2da0028a960678c9ce6ee4056b821b961c37639	a9e065a25404fd6275a2b3d4053ad1f31ad8c6cb252ccb70dbe803b7346c89ab	68	0.18067422923960005	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	283,108,53,12,104,58	618	0.5213797630047591	0.1402472201597711	1.285457106982412	0.0020800276812013136	0.5760517799352751	1.9083915350520095	1.5062294289824119	0.22248	35	keep	updated	allowed		217.33961674998864	
attempt-0069	f7a3702	results/autoresearch/attempt-0069	true	503996050ec8d449abdddb601c77daa1ca0d49f37793f72815f62e162617b09a	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	750ded4d7d44c784027e458ba6fe9ad51ed86e918d937f10f9a51a3175a6637f	c2c886b224102bf04817ca133779cb5b6d536f85e902d80765cb9b41242f0d3b	69	0.16416074637419037	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	283,108,53,12,104,58	618	0.5378466423955754	0.12461570090829592	1.2919184646034696	0.0020904829524327987	0.5857605177993528	1.9577869069501592	1.5123556926034696	0.22248	35	discard	unchanged	allowed		216.04768483398948	
attempt-0070	f7a3702	results/autoresearch/attempt-0070	true	3a797a2d39650897dd0b5fc9ac6fb6b8f12a799c93a13e8c781a7b3cd5ebf6a9	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	2bfd42f04a23729a92079bb12ea18f673cda222b2daae03fa4616938bae91022	0ee8488c8e9dcdc75cd95d12afbf8e1e9f7641fcbc9f8862aaad74fa37ccf04f	70	0.15501347915611308	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	283,108,53,12,104,58	618	0.5365626342304236	0.11919887093512523	1.1172788916651406	0.0018078946467073472	0.5647249190938511	1.775375851494992	1.3377070596651406	0.22248	35	discard	unchanged	allowed		217.26974470799905	
attempt-0071	f7a3702	results/autoresearch/attempt-0071	true	4e6df12903982918576a01f6c19207921494f28e5f0dd094e0f28b78438043dc	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	16a5c512353f16ad00a2b8412b1db2c63a92bf197cbe7a9162ef5f0aeed9616f	1ac99b85f9c7d883a04ba23610c3d8fc3caf7cfe551bbe5b1365fc935bca7624	71	-0.006991940787243811	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	283,108,53,12,104,58	618	0.48691110531638204	-0.09641301360152536	1.0790568420403144	0.0017460466699681463	0.5889967637540453	1.7818969910931126	1.3007091660403143	0.22248	35	discard	unchanged	allowed		215.389890749997	
attempt-0072	f7a3702	results/autoresearch/attempt-0072	true	527510eedd713a67f289024435b56089f1fd018a26d6b81a7570f412877f62c8	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	86b20e680cfe636f5112b53a2d925df664f431725c2b233ffec087d15b84470a	7c7aa7b8d0b3f750cc2d99aa1a2146881b76a38565ae535442b28f5531727773	72	0.15512760969274508	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	283,108,53,12,104,58	618	0.5449674258397417	0.12166873438949102	1.2751268813235104	0.002063312105701473	0.5857605177993528	1.8350927668635693	1.4953137323235104	0.22248	35	discard	unchanged	allowed		217.41604041701066	
attempt-0073	f7a3702	results/autoresearch/attempt-0073	true	043d8f039b8a2f6881a3843479b79e1f3f2c683cee03065c9c38cd3fe599cda3	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	c609ca892bf8cbf45b880b2e611c12f54fa2ec2fb5f958909868a300a823720c	fb2fc7b0275ded2d30f429dd5edc400ffdd74001817c308cd38981a038452e4c	73	0.15170057806337173	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	283,108,53,12,104,58	618	0.4207016106967745	0.08000068272571628	1.097527322507873	0.0017759341788153285	0.5760517799352751	1.95319367086675	1.278641340507873	0.1818	35	discard	unchanged	allowed		218.2784317919868	
attempt-0074	f7a3702	results/autoresearch/attempt-0074	true	2abc5670aa8a985e224655eb475fa8e751b4b22eec263e1980fecdcb08ae0179	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	57a2cdc7e8296a8ce3c7f25d26d1af1183f69f56ce63a0406ab861fa18455d76	fef1f161f28b44453d3af94564d3f94b4b08be9991b5bec90a5babcd3654c299	74	0.09790472001313259	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	248,100,48,12,94,51	553	0.5433634239279106	0.055321075051974866	1.0401520309953187	0.0018809259150005763	0.5605786618444847	1.7671122572396063	1.2371879479953185	0.19908	35	discard	unchanged	allowed		217.7617513749865	
attempt-0075	f7a3702	results/autoresearch/attempt-0075	true	bdd74226e8e8bd834958e75a21e05e34ef5a5782013e314e5b417e544b3b229b	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	25c46eb4b2971db569570f3ae553e9f3bba7d6cd1531c187eb7018bc7852f65b	293893db92468217d5724a9b1a0002d11fbf78b78838983f85377ef9beed3d7d	75	0.12459227769065372	false	trade_floor=pass,subwindow_coverage=fail,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	301,102,54,10,113,71	651	0.5007271855062065	0.08696986844247206	1.3815305559827107	0.002122166752661614	0.5883256528417818	1.910150057770808	1.6139582439827105	0.23436	35	discard	unchanged	allowed		216.8435679160175	
attempt-0076	f7a3702	results/autoresearch/attempt-0076	true	687d8a7a172d31e7722edb2dee85aaf0962087481416935e1d504f1011563775	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	46aa9117a672c008937b442ad2c6a5ce21f319e0cee4c861864c1074b31d868f	d4be3492eabbd24b018421918cab2c16cc1037ff3fb66606d41a68108ceb7d73	76	0.15133578496413655	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	307,114,59,14,124,62	680	0.49450438776368894	0.09746527600277573	1.4362365096553058	0.002112112514198979	0.5705882352941176	1.9612936479813028	1.6799427906553057	0.24480000000000002	35	discard	unchanged	allowed		218.24486679202528	
attempt-0077	f7a3702	results/autoresearch/attempt-0077	true	7d2c025a7eba9a6765725e22add2bf4b92fc581783763ce86eb5531bff9e6f4e	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	628f928dcfc821d72cfb7d851ef576bf8213ce4d2e59c8a0a0f5c51fbfb9a627	b0682bab57007412dbfb58c3892b858938a2a6f7a384da98a96778c2206d6dd9	77	0.19318639147269842	false	trade_floor=pass,subwindow_coverage=fail,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	264,100,49,11,99,57	580	0.5180568959749537	0.158459288015336	1.2635318015289827	0.002178503106084453	0.5793103448275863	1.9610381984880203	1.4708027105289827	0.2088	35	discard	unchanged	allowed		218.66534779098583	
attempt-0078	f7a3702	results/autoresearch/attempt-0078	true	19397978cd78314ef4c61fbf7703d374681da6c992e5a287dba7a5ab16c3d196	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	f63b2a3b585bcd82694007c20b8bbd5f9eca74572ad778d187cab9cc270f7176	01a0229a0e11b63ece6315e4ffcaffcffe2dc79e8817e9ab14a7e96aa597e8ed	78	0.18171493899414465	false	trade_floor=pass,subwindow_coverage=fail,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	277,105,51,11,101,58	603	0.5335134498764738	0.14297145064712163	1.2445161483369938	0.002063874209514086	0.5737976782752903	1.8961341563063474	1.4598584373369936	0.21708000000000002	35	discard	unchanged	allowed		219.31831816598424	
attempt-0079	f7a3702	results/autoresearch/attempt-0079	true	89d8b0555847cea2b002ae169b78ddf17332bfdd322d8dbea2f2e1b841d60f8c	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	903ad0002fcaa98fd41d2a373397a81a5150a02c003a30eb543236771c899882	d80230d5d09bf9144db8a6f158953a8a550e26a34b990b705d29957a3716257b	79	0.1946021589178582	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	270,103,51,12,102,57	595	0.5058935133787149	0.15969536848613794	1.304472760174401	0.002192391193570422	0.5815126050420169	1.9726976585000906	1.517173702174401	0.2142	35	keep	updated	allowed		217.81124662500224	
attempt-0080	f7a3702	results/autoresearch/attempt-0080	true	7e8262127f86a01666b038ad9f60b209120b6ec68c295ee31282b0cfc9d9b0f3	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	fb9b76799347302c99711f78103fbcbabcb27c574b6c2c57c20d6f95ab075a2f	dd39904d619ad5e8cda6c7811eb1077576d5b302c2c2e0f4b0cd4fedd577e82b	80	0.19686226575579616	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	258,100,51,12,100,55	576	0.4903804591694852	0.16220407174688714	1.3016538589986348	0.0022598157274281855	0.5850694444444444	2.015473724417323	1.5077408359986346	0.20736000000000002	35	keep	updated	allowed		219.1437068329833	
attempt-0081	f7a3702	results/autoresearch/attempt-0081	true	351eb6cceed69b3a70435a5b4ff99b23afb121e9a8ba835849fc2509974206e0	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	d8cff1689cee4121d9f445b685be6d4b0c2b454d5d7a6a39cc5ba3f2e64c735c	72382adb9507529880738d9262ea19d2508abe9284dc2ebebe53aa2afb343d2f	81	0.20334732964814173	false	trade_floor=pass,subwindow_coverage=fail,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	246,96,50,11,98,55	556	0.47871668928543215	0.169206866374103	1.298136535423724	0.0023347779414095754	0.5935251798561151	2.046601691276576	1.4969729654237238	0.20016	35	discard	unchanged	allowed		218.51569720800035	
attempt-0082	f7a3702	results/autoresearch/attempt-0082	true	deb20b185a17ef6cb0f1ffb8060212cfdb6238a34b848a8d343ead88bfb56feb	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	2d00b7c48c0379d7c3075e70ed518a4d614d33ab46bb351144a97e62734cb324	8380dcbf6d9eeeb9b4f7502437b832ec9fd285fa9d1bbcc44a3a75b503329661	82	0.19686226575579616	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	258,100,51,12,100,55	576	0.4903804591694852	0.16220407174688714	1.3016538589986348	0.0022598157274281855	0.5850694444444444	2.015473724417323	1.5077408359986346	0.20736000000000002	35	discard	unchanged	allowed		220.15461870800937	
attempt-0083	f7a3702	results/autoresearch/attempt-0083	true	6a2f3aa02cbed4f6988a5389a2ab23a27dd516f7a828dc2e84f12286a7102aad	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	5f998a151f87bbe1220202c38f386b581534fa88c4d929f4c033dc1b8e19caed	0c4059fe9db4918c0e7ace43c1fc6242ef7d3222981c4be518336524ebb52298	83	0.20334732964814173	false	trade_floor=pass,subwindow_coverage=fail,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	246,96,50,11,98,55	556	0.47871668928543215	0.169206866374103	1.298136535423724	0.0023347779414095754	0.5935251798561151	2.046601691276576	1.4969729654237238	0.20016	35	discard	unchanged	allowed		218.1123786669923	
attempt-0084	f7a3702	results/autoresearch/attempt-0084	true	57c80c6368df16f76a5e39faa7e609ccc4e283d96ccafb2348ccabea9a415b0f	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	4bb677824d7a238b814360278fab4875e26df86488456cb342dbb555fd52ab79	85284ec0c252c4a60de6be71c608bd0e2bf998b19721813f9fd110ec0ff7ae9c	84	0.1978571526462137	false	trade_floor=pass,subwindow_coverage=fail,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	248,98,50,11,100,55	562	0.4784949776956889	0.16366135719822866	1.2799320375548957	0.002277459141556754	0.5871886120996441	2.0169980426879683	1.4809674015548957	0.20232	35	discard	unchanged	allowed		222.5488675419765	
attempt-0085	f7a3702	results/autoresearch/attempt-0085	true	a701cd2a5be63f78a2b93562616099a0aad13c8bc60f40cd0262fe1ab2287131	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	38f253370397527b73437d6c28d1df2e977a1d50addfa0f40550722c186860ae	d2ca25fe76071c95de5e032bc26e0d4e642b98934647cf2e044ef0aac679dce2	85	0.20334732964814173	false	trade_floor=pass,subwindow_coverage=fail,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	246,96,50,11,98,55	556	0.47871668928543215	0.169206866374103	1.298136535423724	0.0023347779414095754	0.5935251798561151	2.046601691276576	1.4969729654237238	0.20016	35	discard	unchanged	allowed		219.20199762500124	
attempt-0086	f7a3702	results/autoresearch/attempt-0086	true	8bbf1aa34541da3778b5f0abf594d4e027d3f520ae0603669f12c8ccb04287a6	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	7172a56ec8a8a036d774330871095d313a7bedb948d61c3f7c0b80da3cca4027	8471e63774653d9fab44c6fb2efa32da0f1afe40ce41edb0e737319b94cf285d	86	0.19515496088482331	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	258,100,51,12,100,55	576	0.451989972157655	0.16104713744537222	1.4219318179251006	0.0024686316283421884	0.5850694444444444	2.0260486510340447	1.6449850299251005	0.22410000000000002	35	discard	unchanged	allowed		219.46867845900124	
attempt-0087	f7a3702	results/autoresearch/attempt-0087	true	c4d5e06197222db3e767f292e741dc2e6815396c364c90c14904e72718aebb0c	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	626ec67f0bcf3abd22b00962d1e02f652457d024716621b60878e83c8a0bd041	2a0513e51ca98cd98e4f40fa9955c31db5b7ae3b0980b561958f3876b5abd599	87	0.20630866282658358	false	trade_floor=pass,subwindow_coverage=fail,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	194,70,36,10,89,49	448	0.3804606446980374	0.17375597074289403	1.1230659127701899	0.0025068435552906025	0.609375	2.0922431930474414	1.2824089387701896	0.16128	35	discard	unchanged	allowed		219.12209291700856	
attempt-0088	f7a3702	results/autoresearch/attempt-0088	true	b39080f14ab2ec00e246ab31c409ae7ab97d2f5ec65881535e74e18db49a2742	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	5f877829f3a78b28ea2e714054832053131e87856d86f5645c861a7767cd4a8d	252779a66209f6a92d5c2d6c2731b8478319d2b7bbcb5f078bb4006687349af0	88	0.19734343159195028	false	trade_floor=pass,subwindow_coverage=fail,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	199,74,43,10,93,50	469	0.3930206532665262	0.16453884831203872	1.0907228031112812	0.0023256349746509195	0.5948827292110874	2.012471520410441	1.2579282531112812	0.16884000000000002	35	discard	unchanged	allowed		218.51421266701072	
attempt-0089	f7a3702	results/autoresearch/attempt-0089	true	9ffba9a0f481b3e02da337175a35a51658bb53f6091eeabc7c66b4dda19624a7	9c611da9e3bb94e08717512c8017337a5ab0b8b90b517597a942fc5c4342152d	6b99b6385eb8725c77e2bc043004a4a97d0ac5034b89f88a01c6a2ac14f816ce	ac98a3cf2ff643081fbc5ba69be767955a1ca587a8263e7e238b4fa45110ca9a	2618096f55d320cd9f0f0ebdfd44e6430ea1e71505bb8071b084555c1dfa4b60	89	0.17912201165100133	true	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=pass,complexity_cap=pass,train_floor=pass	273,104,51,12,103,58	601	0.5105514041957484	0.13888884846562893	1.28576042503895	0.002139368427685441	0.5790349417637272	1.938913248615637	1.50060867403895	0.21636000000000002	35	discard	unchanged	allowed		219.49223454098683	
